Row Index,Average
1,9.488515555555555
2,9.823594920634921
3,10.158674285714286
4,10.49375365079365
5,10.828833015873016
6,11.16391238095238
7,11.498991746031745
8,11.83407111111111
9,12.169150476190477
10,9.753697063492066
11,10.022903412698412
12,9.667121507936509
13,8.090363412698412
14,7.717929126984127
15,7.91689738095238
16,8.115865634920636
17,8.314833888888888
18,8.513802142857143
19,8.712770396825398
20,8.911738650793652
21,9.110706904761903
22,9.30967515873016
23,9.760294523809524
24,10.161414365079366
25,8.699329682539682
26,9.16536126984127
27,8.794904603174603
28,8.140923174603175
29,7.902827936507935
30,7.958383492063492
31,8.013939047619047
32,8.0694946031746
33,8.125050158730158
34,8.180605714285713
35,8.23616126984127
36,8.26496222222222
37,8.287819365079363
38,8.310676507936508
39,8.333533650793651
40,5.121130793650792
41,5.121765714285713
42,3.998591111111111
43,2.544536904761905
44,1.946966111111111
45,1.9478391269841269
46,1.9487121428571428
47,1.9495851587301587
48,1.9504581746031744
49,1.9513311904761905
50,1.9522042063492062
51,1.953077222222222
52,1.9539502380952378
53,1.9548232539682535
54,1.9556962698412697
55,1.353530476190476
56,1.3543241269841266
57,0.9709907936507935
58,0.941253148148148
59,0.9452478571428572
60,0.9460679629629628
61,0.9468880687830686
62,0.9475624603174603
63,0.9480651058201056
64,0.9483251587301587
65,0.9485632539682539
66,0.9488013492063493
67,0.9490394444444445
68,0.9499688888888889
69,0.950127619047619
70,0.8688955026455025
71,0.869424603174603
72,0.8262809523809523
73,0.7791380952380952
74,0.7667882539682539
75,0.7671057142857143
76,0.7674231746031747
77,0.7677406349206348
78,0.7680580952380952
79,0.7683755555555555
80,0.7686930158730159
81,0.7690104761904762
82,0.7693279365079364
83,0.7696453968253968
84,0.7699628571428571
85,0.6905282539682539
86,0.6910044444444444
87,0.6795057936507937
88,0.6481565873015873
89,0.6390296031746031
90,0.6394264285714285
91,0.639823253968254
92,0.6402200793650793
93,0.6406169047619048
94,0.6410137301587301
95,0.6414105555555556
96,0.6418073809523809
97,0.6422042063492063
98,0.6867382407407407
99,0.6887637962962962
100,0.637961
101,0.6269411111111111
102,0.5932417407407407
103,0.5789824814814815
104,0.5443147777777778
105,0.5319681111111111
106,0.526745888888889
107,0.5215236666666667
108,0.5163014444444445
109,0.5110792222222222
110,0.505857
111,0.5006347777777778
112,0.49541255555555547
113,0.49019033333333334
114,0.484968111111111
115,0.4601113333333332
116,0.42452122222222216
117,0.42285455555555557
118,0.40305311111111103
119,0.39349755555555554
120,0.383942
121,0.3743864444444444
122,0.4147733333333333
123,0.40421777777777773
124,0.3936622222222222
125,0.3831066666666666
126,0.3725511111111111
127,0.3619955555555555
128,0.35144
129,0.3408844444444444
130,0.4022041666666666
131,0.39137083333333333
132,0.3296805555555555
133,0.32023611111111105
134,0.31079166666666663
135,0.3013472222222222
136,0.29190277777777773
137,0.28245833333333337
138,0.1020566666666666
139,0.0987233333333333
140,0.09539
141,0.0920566666666666
142,0.0887233333333333
143,0.08539
144,0.0820566666666666
145,0.0787233333333333
